flag,area,confirmed,suspected,cured,dead
340300,蚌埠市,141,0,2,3
340400,淮南市,24,0,6,0
340500,马鞍山市,32,0,6,0
340600,淮北市,24,0,5,0
340700,铜陵市,27,0,7,0
340800,安庆市,80,0,15,0
341003,黄山区,9,0,1,0
341100,滁州市,12,0,4,0
341200,阜阳市,138,0,17,0
341300,宿州市,36,0,3,0
341500,六安市,59,0,3,0
341600,亳州市,97,0,7,0
341700,池州市,16,0,3,0
341800,宣城市,6,0,4,0
350000,福建省,272,0,46,
350100,福州市,64,0,13,0
350200,厦门市,32,0,4,0
350300,莆田市,52,0,6,0
350400,三明市,13,0,1,0
350500,泉州市,43,0,11,0
350600,漳州市,19,0,3,0
350700,南平市,19,0,3,0
350800,龙岩市,6,0,1,0
350900,宁德市,24,0,4,0
360000,江西省,844,0,152,1
360121,南昌县,204,0,53,0
360200,景德镇市,5,0,1,0
360300,萍乡市,29,0,2,0
360400,九江市,105,0,14,0
360500,新余市,117,0,26,0
360600,鹰潭市,18,0,1,0
360700,赣州市,72,0,8,1
360821,吉安县,21,0,5,0
360900,宜春市,88,0,16,0
361000,抚州市,68,0,11,0
361100,上饶市,116,0,15,0
370000,山东省,497,0,80,1
370100,济南市,47,0,7,0
370200,青岛市,53,0,12,1
370300,淄博市,20,0,1,0
370400,枣庄市,23,0,3,0
370600,烟台市,43,0,3,0
370700,潍坊市,38,0,4,0
370800,济宁市,42,0,9,0
370900,泰安市,32,0,1,0
371000,威海市,38,0,8,0
371100,日照市,15,0,2,0
371300,临沂市,45,0,10,0
371400,德州市,33,0,6,0
371500,聊城市,38,0,2,0
371600,滨州市,12,0,6,0
371700,菏泽市,18,0,6,0
410000,河南省,1135,0,231,8
410100,郑州市,137,0,40,0
410200,开封市,25,0,1,0
410300,洛阳市,29,0,2,0
410400,平顶山市,55,0,13,1
410522,安阳县,49,0,10,0
410600,鹤壁市,19,0,3,0
410721,新乡县,53,0,6,0
410800,焦作市,28,0,3,1
410928,濮阳县,13,0,1,0
411000,许昌市,34,0,2,0
411100,漯河市,33,0,6,0
411200,三门峡市,7,0,2,0
411300,南阳市,138,0,32,2
411400,商丘市,86,0,14,1
411500,信阳市,231,0,34,0
411600,周口市,66,0,16,0
411700,驻马店市,126,0,25,0
419001,济源市,4,0,0,0
420000,湖北省,33366,0,2639,1068
420100,武汉市,19558,0,1377,820
420202,黄石港区,874,0,96,6
420300,十堰市,536,0,70,1
420500,宜昌市,784,0,62,8
420600,襄阳市,1088,0,60,12
420700,鄂州市,861,0,72,28
420800,荆门市,696,0,81,24
420900,孝感市,2751,0,179,45
421003,荆州区,1110,0,80,21
421100,黄冈市,2398,0,338,54
421200,咸宁市,525,0,65,6
421300,随州市,1129,0,51,12
422801,恩施市,203,0,38,3
429004,仙桃市,460,0,43,13
429005,潜江市,90,0,8,5
429006,天门市,293,0,12,10
429021,神农架林区,10,0,7,0
430000,湖南省,946,0,263,2
430121,长沙县,223,0,48,0
430200,株洲市,71,0,12,0
430321,湘潭县,32,0,11,0
430421,衡阳县,45,0,23,0
430523,邵阳县,94,0,25,1
430621,岳阳县,146,0,24,1
430700,常德市,75,0,18,0
430800,张家界市,5,0,3,0
430900,益阳市,58,0,22,0
431000,郴州市,38,0,14,0
431100,永州市,43,0,18,0
431200,怀化市,39,0,21,0
431300,娄底市,69,0,18,0
433100,湘西土家族苗族自治州,8,0,6,0
440000,广东省,1219,0,241,1
440100,广州市,323,0,70,0
440200,韶关市,7,0,3,0
440300,深圳市,386,0,66,0
440400,珠海市,87,0,4,0
440500,汕头市,25,0,6,0
440600,佛山市,78,0,15,0
440700,江门市,21,0,2,0
440800,湛江市,21,0,9,0
440900,茂名市,13,0,1,0
441200,肇庆市,16,0,7,1
441300,惠州市,54,0,4,0
441400,梅州市,13,0,4,0
441500,汕尾市,5,0,1,0
441600,河源市,3,0,1,0
441700,阳江市,13,0,1,0
441800,清远市,12,0,5,0
441900,东莞市,67,0,7,0
442000,中山市,62,0,16,0
445100,潮州市,5,0,0,0
445200,揭阳市,8,0,3,0
450000,广西壮族自治区,222,0,31,1
450100,南宁市,44,0,8,0
450200,柳州市,22,0,3,0
450300,桂林市,31,0,5,0
450400,梧州市,5,0,5,0
450500,北海市,39,0,3,0
450600,防城港市,17,0,1,0
450700,钦州市,8,0,0,0
450800,贵港市,8,0,0,0
450900,玉林市,9,0,1,0
451000,百色市,3,0,0,0
451100,贺州市,4,0,0,0
451200,河池市,21,0,0,1
451300,来宾市,11,0,0,0
460000,海南省,151,0,20,3
460100,海口市,29,0,5,0
460200,三亚市,52,0,11,1
460400,儋州市,11,0,1,0
469002,琼海市,6,0,0,1
469005,文昌市,3,0,0,0
469006,万宁市,13,0,0,0
469007,东方市,3,0,0,0
469021,定安县,3,0,0,0
469023,澄迈县,8,0,1,1
469024,临高县,6,0,1,0
469026,昌江黎族自治县,7,0,0,0
469027,乐东黎族自治县,2,0,0,0
469028,陵水黎族自治县,4,0,0,0
469029,保亭黎族苗族自治县,3,0,0,0
469030,琼中黎族苗族自治县,1,0,1,0
500000,重庆市,505,0,79,3
500101,万州区,101,0,14,1
500102,涪陵区,3,0,0,0
500103,渝中区,20,0,1,0
500104,大渡口区,7,0,1,0
500105,江北区,25,0,2,0
500106,沙坪坝区,8,0,0,0
500107,九龙坡区,20,0,1,1
500108,南岸区,9,0,0,0
500110,綦江区,16,0,0,0
500111,大足区,14,0,1,0
500112,渝北区,15,0,2,0
500113,巴南区,5,0,1,0
500114,黔江区,2,0,2,0
500115,长寿区,16,0,3,0
500116,江津区,4,0,1,0
500117,合川区,20,0,3,0
500118,永川区,5,0,1,0
500120,璧山区,8,0,1,0
500151,铜梁区,8,0,0,0
500152,潼南区,15,0,0,0
500153,荣昌区,8,0,0,0
500154,开州区,20,0,10,1
500229,城口县,2,0,1,0
500230,丰都县,10,0,1,0
500231,垫江县,20,0,1,0
500233,忠县,19,0,6,0
500235,云阳县,21,0,10,0
500236,奉节县,17,0,2,0
500237,巫山县,10,0,4,0
500238,巫溪县,13,0,4,0
500240,石柱土家族自治县,14,0,3,0
500241,秀山土家族苗族自治县,1,0,1,0
510000,四川省,436,0,85,1
510100,成都市,125,0,41,1
510300,自贡市,9,0,2,0
510400,攀枝花市,13,0,8,0
510500,泸州市,19,0,2,0
510600,德阳市,16,0,0,0
510700,绵阳市,22,0,4,0
510800,广元市,6,0,1,0
510900,遂宁市,10,0,2,0
511000,内江市,20,0,2,0
511100,乐山市,3,0,0,0
511300,南充市,34,0,4,0
511400,眉山市,8,0,1,0
511500,宜宾市,10,0,3,0
511602,广安区,30,0,3,0
511700,达州市,33,0,5,0
511800,雅安市,6,0,2,0
511900,巴中市,22,0,1,0
512000,资阳市,3,0,1,0
513231,阿坝县,1,0,0,0
513328,甘孜县,36,0,2,0
513400,凉山彝族自治州,10,0,1,0
520000,贵州省,131,0,17,1
520100,贵阳市,29,0,3,0
520200,六盘水市,10,0,1,1
520300,遵义市,25,0,1,0
520400,安顺市,4,0,0,0
520600,铜仁市,10,0,5,0
522300,黔西南布依族苗族自治州,4,0,1,0
522600,黔东南苗族侗族自治州,10,0,1,0
522700,黔南布依族苗族自治州,17,0,3,0
530000,云南省,154,0,22,
530100,昆明市,46,0,7,0
530300,曲靖市,13,0,1,0
530400,玉溪市,14,0,3,0
530500,保山市,9,0,0,0
530600,昭通市,14,0,1,0
530700,丽江市,7,0,2,0
530800,普洱市,4,0,0,0
530900,临沧市,1,0,0,0
532301,楚雄市,4,0,0,0
532529,红河县,7,0,3,0
532601,文山市,2,0,0,0
532800,西双版纳傣族自治州,15,0,2,0
532901,大理市,13,0,2,0
533100,德宏傣族景颇族自治州,5,0,0,0
540000,西藏自治区,1,0,,
540100,拉萨市,1,0,0,0
610000,陕西省,225,0,36,
610100,西安市,110,0,12,0
610200,铜川市,8,0,4,0
610300,宝鸡市,13,0,2,0
610400,咸阳市,17,0,4,0
610403,杨陵区,1,0,0,0
610500,渭南市,14,0,0,0
610581,韩城市,1,0,0,0
610600,延安市,8,0,0,0
610700,汉中市,21,0,1,0
610800,榆林市,3,0,1,0
610900,安康市,22,0,5,0
611000,商洛市,7,0,1,0
620000,甘肃省,86,0,24,2
620100,兰州市,35,0,2,2
620300,金昌市,1,0,1,0
620402,白银区,4,0,0,0
620500,天水市,12,0,1,0
620700,张掖市,2,0,1,0
620800,平凉市,8,0,0,0
621000,庆阳市,3,0,1,0
621100,定西市,8,0,2,0
621200,陇南市,4,0,0,0
622921,临夏县,3,0,2,0
623000,甘南藏族自治州,6,0,1,0
630000,青海省,18,0,5,
630100,西宁市,15,0,5,0
632200,海北藏族自治州,3,0,0,0
640000,宁夏回族自治区,58,0,22,
640100,银川市,31,0,12,0
640200,石嘴山市,1,0,0,0
640300,吴忠市,19,0,0,0
640400,固原市,3,0,2,0
640500,中卫市,3,0,0,0
650000,新疆维吾尔自治区,59,0,3,
650121,乌鲁木齐县,20,0,2,0
650400,吐鲁番市,1,0,1,0
652301,昌吉市,4,0,0,0
652800,巴音郭楞蒙古自治州,3,0,0,0
652900,阿克苏地区,1,0,0,0
654000,伊犁哈萨克自治州,12,0,0,0
654002,伊宁市,9,0,0,0
654003,奎屯市,1,0,0,0
654221,额敏县,4,0,0,0
659001,石河子市,2,0,0,0
659004,五家渠市,1,0,0,0
710000,台湾省,18,0,1,
810000,香港特别行政区,49,0,,1
820000,澳门特别行政区,10,0,1,
