flag,area,confirmed,suspected,cured,dead
440700,江门市,6,0,0,0
440800,湛江市,18,0,1,0
440900,茂名市,5,0,0,0
441200,肇庆市,10,0,1,0
441300,惠州市,29,0,1,0
441400,梅州市,9,0,0,0
441500,汕尾市,5,0,0,0
441600,河源市,1,0,0,0
441700,阳江市,12,0,0,0
441800,清远市,8,0,2,0
441900,东莞市,37,0,0,0
442000,中山市,31,0,3,0
445100,潮州市,4,0,0,0
445200,揭阳市,6,0,0,0
450000,广西壮族自治区,139,0,10,
450100,南宁市,27,0,0,0
450200,柳州市,15,0,1,0
450300,桂林市,24,0,4,0
450400,梧州市,5,0,2,0
450500,北海市,27,0,2,0
450600,防城港市,11,0,1,0
450700,钦州市,3,0,0,0
450800,贵港市,5,0,0,0
450900,玉林市,8,0,0,0
451000,百色市,2,0,0,0
451100,贺州市,4,0,0,0
451200,河池市,8,0,0,0
460000,海南省,80,0,6,1
460100,海口市,14,0,0,0
460200,三亚市,18,0,5,0
460400,儋州市,8,0,0,0
469002,琼海市,6,0,0,0
469005,文昌市,1,0,0,0
469006,万宁市,11,0,0,0
469007,东方市,2,0,0,0
469021,定安县,3,0,0,0
469023,澄迈县,3,0,1,1
469024,临高县,4,0,0,0
469026,昌江黎族自治县,3,0,0,0
469027,乐东黎族自治县,1,0,0,0
469028,陵水黎族自治县,5,0,0,0
469030,琼中黎族苗族自治县,1,0,0,0
500000,重庆市,344,0,14,2
500101,万州区,60,0,1,1
500102,涪陵区,2,0,0,0
500103,渝中区,13,0,0,0
500104,大渡口区,7,0,0,0
500105,江北区,16,0,0,0
500106,沙坪坝区,2,0,0,0
500107,九龙坡区,15,0,0,1
500108,南岸区,7,0,0,0
500110,綦江区,10,0,0,0
500111,大足区,7,0,0,0
500112,渝北区,12,0,0,0
500113,巴南区,3,0,0,0
500114,黔江区,2,0,0,0
500115,长寿区,12,0,0,0
500116,江津区,3,0,0,0
500117,合川区,9,0,0,0
500118,永川区,3,0,1,0
500120,璧山区,8,0,0,0
500151,铜梁区,7,0,0,0
500152,潼南区,5,0,0,0
500153,荣昌区,8,0,0,0
500154,开州区,18,0,0,0
500155,梁平区,3,0,0,0
500156,武隆区,1,0,0,0
500229,城口县,2,0,0,0
500230,丰都县,6,0,1,0
500231,垫江县,13,0,1,0
500233,忠县,15,0,1,0
500235,云阳县,18,0,2,0
500236,奉节县,9,0,1,0
500237,巫山县,7,0,4,0
500238,巫溪县,11,0,1,0
500240,石柱土家族自治县,12,0,0,0
500241,秀山土家族苗族自治县,1,0,1,0
500243,彭水苗族土家族自治县,2,0,0,0
510000,四川省,282,0,15,1
510100,成都市,87,0,9,1
510300,自贡市,9,0,0,0
510400,攀枝花市,10,0,0,0
510500,泸州市,9,0,0,0
510600,德阳市,12,0,0,0
510700,绵阳市,17,0,0,0
510800,广元市,6,0,0,0
510900,遂宁市,5,0,1,0
511000,内江市,15,0,0,0
511100,乐山市,2,0,0,0
511300,南充市,27,0,0,0
511400,眉山市,5,0,1,0
511500,宜宾市,7,0,0,0
511602,广安区,24,0,1,0
511700,达州市,13,0,1,0
511800,雅安市,5,0,0,0
511900,巴中市,12,0,0,0
512000,资阳市,2,0,0,0
513231,阿坝县,1,0,0,0
513328,甘孜县,8,0,0,0
513400,凉山彝族自治州,6,0,0,0
520000,贵州省,58,0,2,
520100,贵阳市,10,0,1,0
520200,六盘水市,9,0,0,0
520300,遵义市,9,0,0,0
520400,安顺市,2,0,0,0
520500,毕节市,9,0,0,0
520600,铜仁市,6,0,1,0
522300,黔西南布依族苗族自治州,3,0,0,0
522600,黔东南苗族侗族自治州,4,0,0,0
522700,黔南布依族苗族自治州,6,0,0,0
530000,云南省,119,0,5,
530100,昆明市,34,0,0,0
530300,曲靖市,9,0,1,0
530400,玉溪市,12,0,1,0
530500,保山市,8,0,0,0
530600,昭通市,9,0,0,0
530700,丽江市,7,0,0,0
530800,普洱市,4,0,0,0
530900,临沧市,1,0,0,0
532301,楚雄市,4,0,0,0
532529,红河县,5,0,1,0
532601,文山市,1,0,0,0
532800,西双版纳傣族自治州,13,0,1,0
532901,大理市,7,0,1,0
533100,德宏傣族景颇族自治州,5,0,0,0
540000,西藏自治区,1,0,,
540100,拉萨市,1,0,0,0
610000,陕西省,142,0,2,
610100,西安市,60,0,1,0
610200,铜川市,7,0,0,0
610300,宝鸡市,10,0,0,0
610400,咸阳市,11,0,0,0
610403,杨陵区,1,0,0,0
610500,渭南市,6,0,0,0
610581,韩城市,1,0,0,0
610600,延安市,7,0,0,0
610700,汉中市,16,0,0,0
610800,榆林市,1,0,0,0
610900,安康市,17,0,0,0
611000,商洛市,5,0,0,0
620000,甘肃省,55,0,3,
620100,兰州市,28,0,2,0
620300,金昌市,1,0,0,0
620402,白银区,1,0,0,0
620500,天水市,10,0,0,0
620700,张掖市,2,0,0,0
620800,平凉市,1,0,0,0
621000,庆阳市,1,0,0,0
621100,定西市,3,0,1,0
621200,陇南市,4,0,0,0
622921,临夏县,3,0,0,0
623000,甘南藏族自治州,1,0,0,0
630000,青海省,15,0,,
630100,西宁市,12,0,0,0
632200,海北藏族自治州,3,0,0,0
640000,宁夏回族自治区,34,0,1,
640100,银川市,20,0,1,0
640200,石嘴山市,1,0,0,0
640300,吴忠市,7,0,0,0
640400,固原市,2,0,0,0
640500,中卫市,3,0,0,0
650000,新疆维吾尔自治区,29,0,,
650121,乌鲁木齐县,12,0,0,0
650400,吐鲁番市,1,0,0,0
652301,昌吉市,1,0,0,0
652900,阿克苏地区,1,0,0,0
654000,伊犁哈萨克自治州,7,0,0,0
654003,奎屯市,1,0,0,0
654221,额敏县,4,0,0,0
659001,石河子市,1,0,0,0
659004,五家渠市,1,0,0,0
710000,台湾省,11,0,,
810000,香港特别行政区,17,0,,1
820000,澳门特别行政区,10,0,,
