flag,area,confirmed,suspected,cured,dead
469002,琼海市,6,0,0,1
460400,儋州市,15,0,1,0
469006,万宁市,13,0,1,0
469007,东方市,3,0,1,0
469024,临高县,6,0,1,0
460100,海口市,29,0,10,0
469023,澄迈县,8,0,1,1
460200,三亚市,54,0,11,1
469026,昌江黎族自治县,7,0,0,0
469021,定安县,3,0,0,1
469027,乐东黎族自治县,2,0,0,0
469005,文昌市,3,0,0,0
469029,保亭黎族苗族自治县,3,0,0,0
130000,河北省,265,0,60,3
130700,张家口市,25,0,3,0
130600,保定市,31,0,11,0
130521,邢台县,21,0,5,1
130900,沧州市,42,0,12,2
130100,石家庄市,27,0,4,0
130821,承德县,7,0,1,0
131000,廊坊市,29,0,11,0
130400,邯郸市,31,0,5,0
131100,衡水市,8,0,2,0
130200,唐山市,35,0,4,0
130300,秦皇岛市,9,0,2,0
610000,陕西省,229,0,44,
610800,榆林市,3,0,1,0
610100,西安市,114,0,12,0
610400,咸阳市,17,0,4,0
611000,商洛市,7,0,1,0
610900,安康市,22,0,5,0
610600,延安市,8,0,6,0
610581,韩城市,1,0,0,0
610700,汉中市,21,0,1,0
610300,宝鸡市,13,0,7,0
610500,渭南市,14,0,0,0
610200,铜川市,8,0,4,0
610403,杨陵区,1,0,0,0
-1,,0,0,3,0
530000,云南省,155,0,23,
530700,丽江市,7,0,2,0
532529,红河县,7,0,3,0
532901,大理市,13,0,3,0
530500,保山市,9,0,0,0
530600,昭通市,14,0,2,0
533100,德宏傣族景颇族自治州,5,0,0,0
530300,曲靖市,13,0,1,0
532800,西双版纳傣族自治州,15,0,2,0
530400,玉溪市,14,0,3,0
530800,普洱市,4,0,0,0
530100,昆明市,47,0,7,0
530900,临沧市,1,0,0,0
532301,楚雄市,4,0,0,0
532601,文山市,2,0,0,0
450000,广西壮族自治区,222,0,33,2
450300,桂林市,31,0,5,0
451200,河池市,21,0,0,1
450100,南宁市,44,0,9,0
450600,防城港市,17,0,1,0
451100,贺州市,4,0,0,0
450200,柳州市,22,0,4,0
450900,玉林市,9,0,1,0
450500,北海市,39,0,3,1
450700,钦州市,8,0,0,0
450400,梧州市,5,0,5,0
451000,百色市,3,0,0,0
450800,贵港市,8,0,0,0
451300,来宾市,11,0,0,0
-1,,0,0,5,0
350000,福建省,279,0,54,
350200,厦门市,34,0,4,0
350700,南平市,20,0,3,0
350300,莆田市,54,0,8,0
350500,泉州市,44,0,13,0
350600,漳州市,19,0,3,0
350400,三明市,13,0,1,0
350900,宁德市,25,0,5,0
350800,龙岩市,6,0,1,0
350100,福州市,64,0,15,0
-1,,0,0,1,0
310000,上海市,315,0,62,1
310114,嘉定区,8,0,1,0
-1,,101,0,26,0
310117,松江区,14,0,1,0
310101,黄浦区,6,0,1,0
310105,长宁区,13,0,3,0
310118,青浦区,5,0,2,0
310112,闵行区,18,0,3,0
310106,静安区,16,0,3,0
310109,虹口区,7,0,2,0
310113,宝山区,20,0,0,0
310115,浦东新区,56,0,12,0
310110,杨浦区,8,0,0,0
310104,徐汇区,17,0,2,0
310120,奉贤区,9,0,1,0
310116,金山区,3,0,0,0
310107,普陀区,11,0,0,0
310151,崇明区,3,0,0,0
-1,,0,0,5,1
110000,北京市,366,0,68,3
110101,东城区,12,0,0,0
110108,海淀区,56,0,0,0
110115,大兴区,38,0,2,0
110105,朝阳区,56,0,0,0
110106,丰台区,36,0,0,0
110109,门头沟区,3,0,0,0
110112,通州区,17,0,0,0
110113,顺义区,10,0,0,0
110107,石景山区,13,0,0,0
110102,西城区,46,0,0,0
110116,怀柔区,7,0,0,0
110114,昌平区,24,0,0,0
-1,,26,0,2,0
-1,,0,0,64,3
110111,房山区,14,0,0,0
110119,延庆区,1,0,0,0
110118,密云区,7,0,0,0
320000,江苏省,570,0,132,
320300,徐州市,71,0,16,0
321000,扬州市,20,0,6,0
321300,宿迁市,12,0,6,0
321100,镇江市,12,0,2,0
320700,连云港市,42,0,6,0
320200,无锡市,49,0,8,0
321200,泰州市,37,0,15,0
320900,盐城市,25,0,6,0
320803,淮安区,51,0,6,0
320600,南通市,38,0,10,0
320100,南京市,90,0,24,0
320400,常州市,38,0,11,0
320500,苏州市,85,0,16,0
510000,四川省,451,0,96,1
510900,遂宁市,10,0,4,0
511700,达州市,36,0,5,0
511000,内江市,21,0,3,0
511602,广安区,30,0,5,0
511500,宜宾市,11,0,3,0
513400,凉山彝族自治州,10,0,1,0
511100,乐山市,3,0,0,0
511400,眉山市,8,0,2,0
510600,德阳市,17,0,0,0
511900,巴中市,22,0,1,0
510100,成都市,131,0,41,1
511300,南充市,35,0,4,0
510500,泸州市,19,0,2,0
510700,绵阳市,22,0,4,0
513328,甘孜县,37,0,2,0
510800,广元市,6,0,1,0
512000,资阳市,3,0,2,0
510300,自贡市,9,0,2,0
511800,雅安市,7,0,2,0
510400,攀枝花市,13,0,9,0
513231,阿坝县,1,0,0,0
-1,,0,0,3,0
370000,山东省,506,0,103,2
371000,威海市,38,0,9,0
370900,泰安市,32,0,4,0
370100,济南市,47,0,10,0
370400,枣庄市,23,0,4,0
370800,济宁市,43,0,14,0
371300,临沂市,45,0,12,0
370200,青岛市,53,0,13,1
371100,日照市,15,0,2,0
371700,菏泽市,18,0,7,0
371500,聊城市,38,0,3,0
371600,滨州市,12,0,6,0
370700,潍坊市,38,0,5,0
371400,德州市,35,0,6,1
370600,烟台市,46,0,7,0
370300,淄博市,23,0,1,0
360000,江西省,872,0,170,1
360821,吉安县,20,0,5,0
361100,上饶市,119,0,17,0
360400,九江市,109,0,14,0
360500,新余市,121,0,28,0
361000,抚州市,69,0,14,0
360600,鹰潭市,18,0,2,0
360900,宜春市,95,0,16,0
360200,景德镇市,5,0,1,0
360300,萍乡市,29,0,2,0
360700,赣州市,76,0,10,1
360121,南昌县,210,0,61,0
-1,,1,0,0,0
500000,重庆市,518,0,102,3
500236,奉节县,18,0,2,0
-1,,1,0,0,0
500118,永川区,5,0,1,0
-1,,17,0,3,0
500112,渝北区,15,0,3,0
500154,开州区,20,0,11,1
500230,丰都县,10,0,1,0
500237,巫山县,10,0,4,0
500111,大足区,14,0,1,0
500233,忠县,19,0,7,0
500235,云阳县,21,0,11,0
500120,璧山区,8,0,2,0
500107,九龙坡区,20,0,3,1
500152,潼南区,15,0,0,0
500104,大渡口区,7,0,3,0
-1,,4,0,2,0
500241,秀山土家族苗族自治县,1,0,1,0
500101,万州区,103,0,16,1
500108,南岸区,11,0,1,0
500240,石柱土家族自治县,14,0,3,0
500102,涪陵区,3,0,0,0
500105,江北区,25,0,2,0
500110,綦江区,21,0,1,0
500238,巫溪县,13,0,6,0
500115,长寿区,17,0,8,0
500229,城口县,2,0,1,0
500117,合川区,21,0,3,0
500231,垫江县,20,0,1,0
500116,江津区,4,0,1,0
500114,黔江区,2,0,2,0
500103,渝中区,20,0,1,0
500113,巴南区,5,0,1,0
500151,铜梁区,8,0,0,0
500153,荣昌区,8,0,0,0
500106,沙坪坝区,8,0,0,0
-1,,4,0,0,0
-1,,2,0,0,0
-1,,1,0,0,0
-1,,1,0,0,0
340000,安徽省,910,0,143,5
340800,安庆市,80,0,29,0
340221,芜湖县,31,0,4,0
341600,亳州市,100,0,12,0
341003,黄山区,9,0,1,0
340600,淮北市,25,0,5,0
340300,蚌埠市,146,0,2,4
340500,马鞍山市,32,0,8,0
340700,铜陵市,28,0,9,0
341700,池州市,16,0,3,0
341300,宿州市,38,0,8,0
340100,合肥市,161,0,28,1
341800,宣城市,6,0,4,0
341100,滁州市,13,0,4,0
341200,阜阳市,142,0,17,0
340400,淮南市,23,0,6,0
341500,六安市,60,0,3,0
430000,湖南省,968,0,314,2
430421,衡阳县,45,0,23,0
431300,娄底市,72,0,22,0
430321,湘潭县,32,0,12,0
431100,永州市,43,0,18,0
430700,常德市,77,0,26,0
430800,张家界市,5,0,3,0
430621,岳阳县,148,0,42,1
430200,株洲市,75,0,14,0
430121,长沙县,228,0,57,0
430523,邵阳县,99,0,33,1
433100,湘西土家族苗族自治州,8,0,6,0
431000,郴州市,38,0,15,0
431200,怀化市,39,0,21,0
430900,益阳市,59,0,22,0
410000,河南省,1169,0,261,10
410522,安阳县,50,0,13,0
411500,信阳市,240,0,38,0
411600,周口市,68,0,19,0
410200,开封市,25,0,2,0
411000,许昌市,34,0,3,0
410928,濮阳县,13,0,1,0
411100,漯河市,33,0,6,0
410100,郑州市,141,0,44,0
411200,三门峡市,7,0,3,0
411700,驻马店市,134,0,31,0
411300,南阳市,145,0,32,2
410600,鹤壁市,19,0,4,0
411400,商丘市,87,0,14,1
410300,洛阳市,30,0,4,0
410721,新乡县,54,0,6,2
410800,焦作市,29,0,5,1
410400,平顶山市,56,0,15,1
419001,济源市,4,0,0,0
-1,,0,0,21,3
440000,广东省,1241,0,286,2
441200,肇庆市,16,0,7,1
440400,珠海市,89,0,21,0
441600,河源市,3,0,1,0
440600,佛山市,81,0,17,0
441800,清远市,12,0,5,0
441500,汕尾市,5,0,1,0
440900,茂名市,13,0,2,0
441700,阳江市,13,0,5,0
440800,湛江市,21,0,11,0
442000,中山市,64,0,21,0
441300,惠州市,55,0,7,0
445200,揭阳市,8,0,3,0
441400,梅州市,13,0,5,0
440300,深圳市,391,0,81,0
440500,汕头市,25,0,8,0
440700,江门市,22,0,4,0
440200,韶关市,8,0,3,0
441900,东莞市,70,0,7,1
440100,广州市,327,0,71,0
445100,潮州市,5,0,0,0
-1,,0,0,6,0
330000,浙江省,1145,0,327,
331000,台州市,144,0,46,0
330400,嘉兴市,42,0,6,0
330500,湖州市,10,0,4,0
330900,舟山市,10,0,5,0
330600,绍兴市,41,0,15,0
330200,宁波市,153,0,31,0
330100,杭州市,162,0,63,0
330700,金华市,55,0,23,0
331100,丽水市,17,0,9,0
330300,温州市,490,0,120,0
330800,衢州市,21,0,5,0
420000,湖北省,48206,0,3441,1310
429004,仙桃市,480,0,48,16
429006,天门市,362,0,13,10
421300,随州市,1160,0,62,14
421200,咸宁市,534,0,84,7
420300,十堰市,562,0,81,1
422801,恩施市,229,0,48,4
420600,襄阳市,1101,0,66,13
421003,荆州区,1431,0,102,23
429021,神农架林区,10,0,8,0
420500,宜昌市,810,0,72,11
429005,潜江市,94,0,8,5
420100,武汉市,32994,0,1915,1036
421100,黄冈市,2662,0,427,58
420900,孝感市,2874,0,207,49
420202,黄石港区,911,0,113,9
420800,荆门市,927,0,92,24
420700,鄂州市,1065,0,95,30
