350900,宁德,12,0,0,0
360000,江西省,391,0,18,0
360100,南昌,103,0,4,0
360200,景德镇,3,0,1,0
360300,萍乡,18,0,1,0
360400,九江,64,0,2,0
360500,新余,50,0,3,0
360600,鹰潭,8,0,0,0
360700,赣州,35,0,1,0
360800,吉安,13,0,1,0
360900,宜春,36,0,1,0
361000,抚州,29,0,0,0
361100,上饶,32,0,4,0
370000,山东省,259,0,6,0
370100,济南,22,0,0,0
370200,青岛,26,0,1,0
370300,淄博,12,0,0,0
370400,枣庄,16,0,0,0
370600,烟台,26,0,0,0
370700,潍坊,13,0,0,0
370800,济宁,18,0,1,0
370900,泰安,12,0,1,0
371000,威海,25,0,2,0
371100,日照,14,0,0,0
371300,临沂,25,0,0,0
371400,德州,19,0,1,0
371500,聊城,10,0,0,0
371600,滨州,11,0,0,0
371700,菏泽,10,0,0,0
410000,河南省,566,0,14,2
410100,郑州,72,0,4,0
410200,开封,11,0,0,0
410300,洛阳,7,0,0,0
410400,平顶山,19,0,0,0
410500,安阳,29,0,0,0
410600,鹤壁,8,0,0,0
410700,新乡,27,0,0,0
410800,焦作,8,0,0,0
410900,濮阳,3,0,0,0
411000,许昌,15,0,0,0
411100,漯河,20,0,0,0
411200,三门峡,7,0,0,0
411300,南阳,84,0,1,2
411400,商丘,50,0,0,0
411500,信阳,99,0,6,0
411600,周口,47,0,1,0
411700,驻马店,58,0,0,0
419001,济源,2,0,0,0
420000,湖北省,11177,0,300,350
420100,武汉,5142,0,228,265
420200,黄石,334,0,8,2
420300,十堰,256,0,2,0
420500,宜昌,392,0,2,1
420600,襄阳,548,0,1,0
420700,鄂州,306,0,2,15
420800,荆门,345,0,6,11
420900,孝感,918,0,2,14
421000,荆州,499,0,6,6
421100,黄冈,1246,0,32,17
421200,咸宁,296,0,1,0
421300,随州,458,0,3,5
422800,恩施州,111,0,5,0
429004,仙桃,169,0,0,3
429005,潜江,35,0,0,1
429006,天门,115,0,0,10
429021,神农架林区,7,0,2,0
430000,湖南省,521,0,22,0
430100,长沙,125,0,2,0
430200,株洲,26,0,1,0
430300,湘潭,19,0,3,0
430400,衡阳,32,0,4,0
430500,邵阳,51,0,1,0
430600,岳阳,70,0,0,0
430700,常德,45,0,0,0
430800,张家界,3,0,0,0
430900,益阳,30,0,1,0
431000,郴州,21,0,1,0
431100,永州,26,0,5,0
431200,怀化,32,0,1,0
431300,娄底,35,0,2,0
433100,湘西自治州,6,0,1,0
440000,广东省,725,0,21,0
440100,广州,200,0,3,0
440200,韶关,5,0,1,0
440300,深圳,245,0,10,0
440400,珠海,55,0,1,0
440500,汕头,18,0,0,0
440600,佛山,45,0,1,0
440700,江门,4,0,0,0
440800,湛江,14,0,1,0
440900,茂名,4,0,0,0
441200,肇庆,10,0,1,0
441300,惠州,28,0,1,0
441400,梅州,8,0,0,0
441500,汕尾,5,0,0,0
441600,河源,1,0,0,0
441700,阳江,10,0,0,0
441800,清远,7,0,2,0
441900,东莞,31,0,0,0
442000,中山,25,0,0,0
445100,潮州,4,0,0,0
445200,揭阳,6,0,0,0
450000,广西壮族自治区,127,0,7,0
450100,南宁,22,0,0,0
450200,柳州,14,0,0,0
450300,桂林,24,0,4,0
450400,梧州,5,0,2,0
450500,北海,26,0,0,0
450600,防城港,9,0,1,0
450700,钦州,2,0,0,0
450800,贵港,5,0,0,0
450900,玉林,8,0,0,0
451000,百色,2,0,0,0
451100,贺州,4,0,0,0
451200,河池,6,0,0,0
460000,海南省,72,0,4,1
460100,海口,13,0,0,0
460200,三亚,18,0,4,0
460400,儋州,7,0,0,0
469002,琼海,6,0,0,0
469005,文昌,1,0,0,0
469006,万宁,9,0,0,0
469007,东方,1,0,0,0
469021,定安,1,0,0,0
469023,澄迈,2,0,0,1
469024,临高,4,0,0,0
469026,昌江,3,0,0,0
469027,乐东,1,0,0,0
469028,陵水,5,0,0,0
469030,琼中,1,0,0,0
500000,重庆市,312,0,8,2
500101,万州区,50,0,0,1
500102,涪陵区,2,0,0,0
500103,渝中区,9,0,0,0
500104,大渡口区,6,0,0,0
500105,江北区,16,0,0,0
500106,沙坪坝区,2,0,0,0
500107,九龙坡区,13,0,0,1
500108,南岸区,7,0,0,0
500110,綦江区,10,0,0,0
500111,大足区,5,0,0,0
500112,渝北区,12,0,0,0
500113,巴南区,2,0,0,0
500114,黔江区,2,0,0,0
500115,长寿区,11,0,0,0
500116,江津区,3,0,0,0
500117,合川区,9,0,0,0
500118,永川区,3,0,1,0
500120,璧山区,8,0,0,0
500151,铜梁区,7,0,0,0
500152,潼南区,4,0,0,0
500153,荣昌区,5,0,0,0
500154,开州区,17,0,0,0
500155,梁平区,3,0,0,0
500156,武隆区,1,0,0,0
500229,城口县,2,0,0,0
500230,丰都县,5,0,1,0
500231,垫江县,13,0,1,0
500233,忠县,15,0,0,0
500235,云阳县,18,0,1,0
500236,奉节县,9,0,0,0
500237,巫山县,7,0,3,0
500238,巫溪县,11,0,0,0
500240,石柱县,10,0,0,0
500241,秀山县,1,0,1,0
510000,四川省,254,0,14,1
510100,成都,77,0,10,1
510300,自贡,9,0,0,0
510400,攀枝花,10,0,0,0
510500,泸州,7,0,0,0
510600,德阳,10,0,0,0
510700,绵阳,17,0,1,0
510800,广元,5,0,0,0
510900,遂宁,5,0,0,0
511000,内江,12,0,0,0
511100,乐山,2,0,0,0
511181,眉山,3,0,0,0
511300,南充,26,0,0,0
511500,宜宾,7,0,0,0
511600,广安,21,0,1,0
511700,达州,11,0,1,0
511800,雅安,5,0,0,0
511900,巴中,12,0,0,0
512000,资阳,2,0,0,0
513200,阿坝州,1,0,0,0
513300,甘孜州,6,0,0,0
513400,凉山州,6,0,0,0
520000,贵州省,46,0,2,0
520100,贵阳,7,0,1,0
520200,六盘水,9,0,0,0
520300,遵义,8,0,0,0
520400,安顺,2,0,0,0
520500,毕节,4,0,0,0
520600,铜仁,6,0,1,0
522300,黔西南州,1,0,0,0
522600,黔东南州,4,0,0,0
522700,黔南州,5,0,0,0
530000,云南省,114,0,5,0
530100,昆明,32,0,0,0
530300,曲靖,6,0,1,0
530400,玉溪,12,0,1,0
530500,保山,8,0,0,0
530600,昭通,8,0,0,0
530700,丽江,7,0,0,0
530800,普洱,4,0,0,0
530900,临沧,1,0,0,0
532300,楚雄,2,0,0,0
532500,红河,5,0,1,0
532800,西双版纳,13,0,1,0
532900,大理,7,0,1,0
533100,德宏,4,0,0,0
540000,西藏自治区,1,0,0,0
610000,陕西省,128,0,0,0
610100,西安,55,0,0,0
610200,铜川,7,0,0,0
610300,宝鸡,8,0,0,0
610400,咸阳,9,0,0,0
610500,渭南,6,0,0,0
610581,韩城,1,0,0,0
610600,延安,7,0,0,0
610700,汉中,15,0,0,0
610800,榆林,1,0,0,0
610900,安康,17,0,0,0
611000,商洛,2,0,0,0
620000,甘肃省,51,0,3,0
620100,兰州,26,0,2,0
620300,金昌,1,0,0,0
620400,白银,1,0,0,0
620500,天水,8,0,0,0
620700,张掖,2,0,0,0
620800,平凉,1,0,0,0
621000,庆阳,1,0,0,0
621100,定西,3,0,1,0
621200,陇南,4,0,0,0
622900,临夏,3,0,0,0
623000,甘南,1,0,0,0
630000,青海省,13,0,0,0
630100,西宁,12,0,0,0
632200,海北州,1,0,0,0
640000,宁夏回族自治区,31,0,1,0
640100,银川,19,0,1,0
640300,吴忠,7,0,0,0
640400,固原,2,0,0,0
640500,中卫,2,0,0,0
650000,新疆维吾尔自治区,24,0,0,0
650100,乌鲁木齐,10,0,0,0
650400,吐鲁番,1,0,0,0
652900,阿克苏,1,0,0,0
654000,伊犁州,6,0,0,0
654003,第七师,1,0,0,0
654200,塔城地区,4,0,0,0
654221,第九师,4,0,0,0
659001,第八师,1,0,0,0
710000,台湾,10,0,0,0
810000,香港,15,0,0,0
820000,澳门,8,0,0,0
000000,全国,17341,0,0,0
